transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,transaction_date_parsed,transaction_year,transaction_month,transaction_month_name,transaction_quarter,email_masked,phone_masked,data_source,category_standard,standard_price,revenue
4635,1321,Daniel Taylor,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-12-19 00:00:00,4,Card,0.25,successful,2025-12-19,2025,12,December,Q4,74c5f8fe6fe95a0995a3102690a04fe0bb1b1634765534af61ea9f5851d0669a,XXXXXX3962,retail_data2,Furniture,50000,150000.0
4636,1896,Chelsea Roberts,102,70000.0,Phone,Electronics,online,Chennai,2026-03-03 00:00:00,2,Card,0.4,successful,2026-03-03,2026,3,March,Q1,9774b8f37a921fb7260d994fbcea9802de8515a776b3ee0c1a94e00c767fc87a,XXXXXX9107,retail_data2,Electronics,70000,84000.0
4637,1596,Amy Lopez,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,04-13-2026,1,Cash,0.25,successful,2026-04-13,2026,4,April,Q2,90140a7819dd7425e3cae6733a2c22c09ed37253f89b65288e267a621d8e48d2,XXXXXX7400,retail_data2,Home Appliances,15000,11250.0
4638,1377,Steven Keith,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-09-21 00:00:00,3,Card,0.15,successful,2025-09-21,2025,9,September,Q3,f045bf5e65d0c206a974158f4c7db1ecee5c8263dd821e293a23effb0740b7a9,XXXXXX3101,retail_data2,Furniture,50000,127500.0
4639,1407,Laura Adams,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-06 00:00:00,4,Cash,0.3,successful,2025-06-06,2025,6,June,Q2,fa27913481f6075e39818e16f5247855296e37b5feb4f5d4e0b66abd96ef5793,XXXXXX7968,retail_data2,Electronics,250000,700000.0
4640,1104,Jennifer Guerrero,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-02-16 00:00:00,3,Cash,0.35,successful,2026-02-16,2026,2,February,Q1,b415e066ce690fab595a719014ef8ba372f352156578ccc4df537a6768f1473f,XXXXXX7274,retail_data2,Clothing,8000,15600.0
4641,1411,Luis Jackson,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-12 00:00:00,4,Card,0.3,successful,2025-06-12,2025,6,June,Q2,171002bb6fcad7880b8e970051fdbdfd5e0cf2b87498c2272e66244a811bfde0,XXXXXX9917,retail_data2,Home Appliances,15000,42000.0
4642,1048,Darlene Eaton,102,70000.0,Phone,Electronics,online,Delhi,2025-10-31 00:00:00,3,Cash,0.25,successful,2025-10-31,2025,10,October,Q4,bcd90804ec0045a6a5b46e649b8abddc73a6f22c19bf9cd07fe7a7b94cfd5ae7,XXXXXX1939,retail_data2,Electronics,70000,157500.0
4643,1176,Mallory Hernandez,101,250000.0,Laptop,Electronics,online,Chennai,2025-10-24 00:00:00,5,Card,0.1,successful,2025-10-24,2025,10,October,Q4,ebe1e88bf47d49a77137326a3f2e0ad894a9bfa3bc01f8ad543fc05d058af142,XXXXXX8619,retail_data2,Electronics,250000,1125000.0
4644,1070,Mark Holt,105,45000.0,TV,Electronics,offline,Delhi,2025-05-11 00:00:00,2,Netbanking,0.2,successful,2025-05-11,2025,5,May,Q2,36e6b8f2f12ece016b56b28101f30fb5ba3fc9d7624d68ecbd168d2cef42dfaa,XXXXXX8962,retail_data2,Electronics,45000,72000.0
4645,1353,Tonya Johnson,110,45000.0,Microwave,Home Appliances,online,Delhi,04-13-2026,1,Card,0.35,successful,2026-04-13,2026,4,April,Q2,695d58dfaa195a16c9f52829d3ba74a7aff76d9fa87a74dd52cd322d7a361c4a,XXXXXX2216,retail_data2,Home Appliances,45000,29250.0
4647,1378,Joyce Simmons,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-12-16 00:00:00,2,Card,0.15,successful,2025-12-16,2025,12,December,Q4,376a5bf4e864785722ace16d6e29b6ce353a7ea87e061f01f3abec269a17eeb0,XXXXXX1049,retail_data2,Clothing,8000,13600.0
4648,1455,Jason Taylor,101,250000.0,Laptop,Electronics,online,Mumbai,2025-07-13 00:00:00,4,Card,0.3,successful,2025-07-13,2025,7,July,Q3,8bcc56f575dde11364a3c6eee6385073745ad483ea874e2b0aaa321d9db748e7,XXXXXX3342,retail_data2,Electronics,250000,700000.0
4649,1541,Emily Brown,105,45000.0,TV,Electronics,offline,Delhi,2026-01-21 00:00:00,2,Upi,0.05,successful,2026-01-21,2026,1,January,Q1,3b2ac5f6bc9d5e15aadad9ec4103fb1a2939d54479cd1494462f122b82f9d76e,XXXXXX7354,retail_data2,Electronics,45000,85500.0
4650,1512,David Kent,103,1300.0,Shirt,Clothing,offline,Delhi,10-25-2025,1,Card,0.15,successful,2025-10-25,2025,10,October,Q4,3a381ee70c299070866e6daf530ce3ff6c5368f9e3892076798b8cf232c1f453,XXXXXX3674,retail_data2,Clothing,1300,1105.0
4651,1223,Alexander Paul,102,70000.0,Phone,Electronics,offline,Mumbai,01-31-2026,1,Upi,0.05,successful,2026-01-31,2026,1,January,Q1,6e637200ce16b5b9076459e09bbc68f465e86d7bc4f67d8591fb1731446506c7,XXXXXX0389,retail_data2,Electronics,70000,66500.0
4652,1463,Matthew Mathis,106,80000.0,Sofa,Furniture,offline,Delhi,05-23-2025,1,Upi,0.05,successful,2025-05-23,2025,5,May,Q2,a7759a1310afef11a8eec6a37ec6c4186a213d9a6eb7ad9ee2b44fea79921189,XXXXXX6617,retail_data2,Furniture,80000,76000.0
4653,1902,Sandra Buck,105,45000.0,TV,Electronics,offline,Chennai,2025-12-07 00:00:00,3,Cash,0.25,successful,2025-12-07,2025,12,December,Q4,64595a2e9121c635359d949629f86c820e356e0908474b731aa70807391ba509,XXXXXX9565,retail_data2,Electronics,45000,101250.0
4654,1469,Dennis Perry,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-01-20 00:00:00,4,Netbanking,0.4,successful,2026-01-20,2026,1,January,Q1,7ac8160c42187aee78b6c3ed06a60cb975dd26fe5676aab5a5c5bea3a56b10a1,XXXXXX8351,retail_data2,Furniture,50000,120000.0
4655,1287,Roy Mack,104,8000.0,Shoes,Clothing,online,Mumbai,2026-04-07 00:00:00,5,Upi,0.25,successful,2026-04-07,2026,4,April,Q2,bd88c393ff83a021c131a23efcd42903e2b555ccc41fe84fa2cf21295ba8adb1,XXXXXX4481,retail_data2,Clothing,8000,30000.0
4656,1114,Anthony Wright,103,1300.0,Shirt,Clothing,online,Chennai,06-30-2025,3,Card,0.15,successful,2025-06-30,2025,6,June,Q2,0497d259d7afd8cf8c17ce9c9cafed893f49d8ec2afff614f803799a379348a1,XXXXXX6613,retail_data2,Clothing,1300,3315.0
4657,1374,Anthony Kelley,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-09-28 00:00:00,1,Upi,0.3,successful,2025-09-28,2025,9,September,Q3,b9bd81958b031c93549dc8dc48c1f1a362239e0c9f3af9d49b29390d59077779,XXXXXX1208,retail_data2,Furniture,80000,56000.0
4658,1709,Savannah Lee,103,1300.0,Shirt,Clothing,online,Bangalore,2026-03-17 00:00:00,2,Cash,0.35,successful,2026-03-17,2026,3,March,Q1,03351279f2b46d394a409ee5e0ad66e1c771309fc6a1230376d69fef8308b3c8,XXXXXX5308,retail_data2,Clothing,1300,1690.0
4659,1891,Rachael Harper,105,45000.0,TV,Electronics,online,Chennai,2025-07-05 00:00:00,4,Card,0.15,successful,2025-07-05,2025,7,July,Q3,348939147e61edf88823b46ffd8e1f8ec5ffb2e7856dafb3a52595f6ee0571ed,XXXXXX1229,retail_data2,Electronics,45000,153000.0
4660,1279,Martin Bass,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-09 00:00:00,3,Upi,0.05,successful,2025-07-09,2025,7,July,Q3,e14628720afc6dcedf7b49dadcb02c849122f0c9eb4bf6594556691b877606fe,XXXXXX8762,retail_data2,Home Appliances,65000,185250.0
4661,1354,Jordan Donaldson,101,250000.0,Laptop,Electronics,online,Bangalore,2026-01-31 00:00:00,1,Netbanking,0.4,successful,2026-01-31,2026,1,January,Q1,cb235a696c6b7cbd03af0200f681ff46280fcaabfee6a4d71785d23295b43dad,XXXXXX2732,retail_data2,Electronics,250000,150000.0
4662,1089,Jessica Avila,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-06-04 00:00:00,2,Card,0.25,successful,2025-06-04,2025,6,June,Q2,8ca13d32c7100ef87ec1337c60f9b7500e73253dbb2cef179cbfb4ac79abe7fb,XXXXXX7057,retail_data2,Home Appliances,65000,97500.0
4663,1298,Jeremy Barton,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-08-24 00:00:00,1,Netbanking,0.35,successful,2025-08-24,2025,8,August,Q3,0c7e2429a660973dd2140ec4e6452bc955350522c98d14e2e94ef0524f41b65d,XXXXXX3767,retail_data2,Home Appliances,65000,42250.0
4664,1640,Daniel Morris,107,50000.0,Dining Table,Furniture,offline,Hyderabad,06-25-2025,3,Netbanking,0.3,successful,2025-06-25,2025,6,June,Q2,970835d2608181f9cd81c08dd64dd1cd3dd79ffb980e803673a1fde683e4503f,XXXXXX6803,retail_data2,Furniture,50000,105000.0
4665,1824,Blake Brown,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-07-29 00:00:00,5,Upi,0.4,successful,2025-07-29,2025,7,July,Q3,39e2448ce6abe0d42f348e5bc84a913ed66e5984fe6e106ca257d451e3961a85,XXXXXX2666,retail_data2,Clothing,1300,3900.0
4666,1613,Deborah Cortez,105,45000.0,TV,Electronics,offline,Mumbai,2025-09-25 00:00:00,3,Cash,0.15,successful,2025-09-25,2025,9,September,Q3,d300196b983eb8b47ac6d44fa22cf30cbc63c5fdf4c01244c54962ce9758548f,XXXXXX9818,retail_data2,Electronics,45000,114750.0
4667,1084,Nicole Moss,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-09-20 00:00:00,1,Upi,0.4,successful,2025-09-20,2025,9,September,Q3,0288bd0480153376360a9e2c0691c9aeff12e813b7c246fbb8f7b1b323472b53,XXXXXX7993,retail_data2,Home Appliances,15000,9000.0
4668,1336,Kelsey Ochoa,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-11-14 00:00:00,1,Card,0.1,successful,2025-11-14,2025,11,November,Q4,193617924aa7bd5f15b5a6ba4e07538de8337ebb8542de2aaf9bb6a9a40b32bc,XXXXXX5273,retail_data2,Home Appliances,45000,40500.0
4669,1167,Gabriel Sanchez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-08-01 00:00:00,3,Cash,0.05,successful,2026-08-01,2026,8,August,Q3,09eb2b93e72b2eaf13430a377163fc475dbe1e8b9e7fa9c00446130ade3a8d24,XXXXXX7668,retail_data2,Furniture,50000,142500.0
4670,1996,Jeremy Conley,104,8000.0,Shoes,Clothing,online,Chennai,11-23-2025,3,Netbanking,0.2,successful,2025-11-23,2025,11,November,Q4,cc3d19c8055f022e7fc6266de2cfbbec9c906f682530d2ae30e02bee21bd4fcf,XXXXXX4487,retail_data2,Clothing,8000,19200.0
4671,1463,Matthew Mathis,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-05 00:00:00,3,Card,0.15,successful,2025-06-05,2025,6,June,Q2,a7759a1310afef11a8eec6a37ec6c4186a213d9a6eb7ad9ee2b44fea79921189,XXXXXX6617,retail_data2,Home Appliances,45000,114750.0
4672,1576,Christopher Shepherd,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-04-12 00:00:00,5,Cash,0.05,successful,2025-04-12,2025,4,April,Q2,98029bcad1c7c2327cb218e433849bb800b1a7be80526702077a702e0f18cf00,XXXXXX1215,retail_data2,Clothing,8000,38000.0
4673,1234,Robin Dean,105,45000.0,TV,Electronics,online,Mumbai,2025-12-08 00:00:00,5,Upi,0.25,successful,2025-12-08,2025,12,December,Q4,eab3a6073a0b3fc4f420f202347c899f0495f538923e75d323d3e06d90e450cb,XXXXXX4881,retail_data2,Electronics,45000,168750.0
4674,1414,Kathleen Dickson,106,80000.0,Sofa,Furniture,offline,Hyderabad,05-30-2025,4,Cash,0.25,successful,2025-05-30,2025,5,May,Q2,713cafd6d5f8666d71bf3fc782db3a31d1929c5b46288228f0b3ca20006d6a3b,XXXXXX8115,retail_data2,Furniture,80000,240000.0
4675,1967,Elizabeth Good,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-10-01 00:00:00,3,Upi,0.15,successful,2025-10-01,2025,10,October,Q4,6ef97d401c20614f1724772df3bac207db0a6e1c935d7ad30b78ece96257811f,XXXXXX1806,retail_data2,Furniture,50000,127500.0
4676,1131,Susan Ramirez,104,8000.0,Shoes,Clothing,online,Chennai,2025-11-20 00:00:00,2,Cash,0.35,successful,2025-11-20,2025,11,November,Q4,e114bdb75691ee99742f5878b7ab4ccee18ba333566647994384496cc9d9303a,XXXXXX7276,retail_data2,Clothing,8000,10400.0
4677,1536,Michael Chavez,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-04-14 00:00:00,1,Netbanking,0.3,successful,2026-04-14,2026,4,April,Q2,2ffa5fec6ae010486e85e2b89f4c27e024e4096b22590026c43b6cc9ce6393d6,XXXXXX1985,retail_data2,Furniture,50000,35000.0
4678,1631,Vincent Riley,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-10-22 00:00:00,2,Cash,0.2,successful,2025-10-22,2025,10,October,Q4,f6591d609da3ed0ab5a3c714f861791d0ba064bb4f5a6fa560d3543d37d5c100,XXXXXX8730,retail_data2,Home Appliances,15000,24000.0
4679,1083,Tina Hawkins,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-09-13 00:00:00,4,Card,0.4,successful,2025-09-13,2025,9,September,Q3,1f0c502e399e09d4e7e26fe3813f5721d071f27f17ad3c7a3bc67cc152a4493d,XXXXXX2636,retail_data2,Home Appliances,65000,156000.0
4680,1955,Kimberly Smith,110,45000.0,Microwave,Home Appliances,online,Hyderabad,01-13-2026,1,Upi,0.3,successful,2026-01-13,2026,1,January,Q1,f0f41062907bbb025557336025e870634b2b6d67c07eaef0d776ea27afabb239,XXXXXX4911,retail_data2,Home Appliances,45000,31500.0
4681,1391,James Williams,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-12-30 00:00:00,2,Upi,0.35,successful,2025-12-30,2025,12,December,Q4,aa1848c31d93e9b2ecd7c436f5289abc09e45894ece2bc5657eb532da23c4b86,XXXXXX5281,retail_data2,Furniture,80000,104000.0
4682,1876,Bonnie Cole,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-03 00:00:00,2,Card,0.05,successful,2026-01-03,2026,1,January,Q1,d9bb9962a297974afee5e7e48cb3804fd96853cde548035d644ef7896de7525d,XXXXXX0223,retail_data2,Furniture,50000,95000.0
4683,1559,Jason Johnson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-03-02 00:00:00,2,Upi,0.15,successful,2026-03-02,2026,3,March,Q1,cd8bfcc906a1b71dcca9b6f6e6c274d35b3ad0316b4376642e9e7da28faa6a13,XXXXXX6210,retail_data2,Home Appliances,15000,25500.0
4684,1577,Diana Brewer,101,250000.0,Laptop,Electronics,online,Bangalore,2025-06-04 00:00:00,1,Cash,0.05,successful,2025-06-04,2025,6,June,Q2,0d1f91eeb3d469c8da488234bace3a1edd5fe6cbee8ab6d618e7ead1f00b5b2c,XXXXXX6919,retail_data2,Electronics,250000,237500.0
4685,1985,Allison Garner,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-05-11 00:00:00,5,Netbanking,0.3,successful,2025-05-11,2025,5,May,Q2,52e45311e95c6ae49563ccf9b2b2c77fdefc4a2cc91dfb78809bef32493a8c08,XXXXXX2983,retail_data2,Electronics,250000,875000.0
4686,1011,Gina Price,107,50000.0,Dining Table,Furniture,online,Mumbai,07-24-2025,2,Upi,0.15,successful,2025-07-24,2025,7,July,Q3,35449c70dd0f808bd6def38b885ad48449978097597891799297d22e92d16fa4,XXXXXX4562,retail_data2,Furniture,50000,85000.0
4687,1374,Anthony Kelley,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-09-14 00:00:00,2,Card,0.35,successful,2025-09-14,2025,9,September,Q3,b9bd81958b031c93549dc8dc48c1f1a362239e0c9f3af9d49b29390d59077779,XXXXXX1208,retail_data2,Electronics,70000,91000.0
4688,1257,Angela Hodges,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-01-31 00:00:00,1,Card,0.4,successful,2026-01-31,2026,1,January,Q1,f956aae235ca65eaca8f8211799c574eafbf6953a59999b6934fb3c0ed45bad6,XXXXXX5424,retail_data2,Clothing,8000,4800.0
4689,1355,Daniel Ward,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-04-27 00:00:00,5,Card,0.15,successful,2025-04-27,2025,4,April,Q2,0fa467bdb65957210a594a535fa1e69d8adae20dcd43c4b54c6beb136b5edb2b,XXXXXX0938,retail_data2,Clothing,1300,5525.0
4690,1486,Nancy Hart,104,8000.0,Shoes,Clothing,online,Mumbai,09-13-2025,4,Upi,0.25,successful,2025-09-13,2025,9,September,Q3,e639bf09bcd377bae046bedbab85e613e41cb1c2c5c017f99af5810f58c6d603,XXXXXX4390,retail_data2,Clothing,8000,24000.0
4691,1628,Michael Garcia,105,45000.0,TV,Electronics,offline,Hyderabad,2025-04-24 00:00:00,1,Cash,0.15,successful,2025-04-24,2025,4,April,Q2,8a5b6e272fd7571eab93e007d8623afde07109bc73485398f873e2b7090418dc,XXXXXX3217,retail_data2,Electronics,45000,38250.0
4692,1887,Jessica Harris,107,50000.0,Dining Table,Furniture,online,Delhi,2025-08-04 00:00:00,4,Cash,0.25,successful,2025-08-04,2025,8,August,Q3,9d782fce570040a920b10ada242a3178971ab09526ea6465961a81885f09cf15,XXXXXX4386,retail_data2,Furniture,50000,150000.0
4693,1065,Daniel Hughes,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,05-27-2025,2,Cash,0.2,successful,2025-05-27,2025,5,May,Q2,ee274ed9c82982e8ac0e7fb39e3b87a0916081ea8c9a92e0a601cc9537147b15,XXXXXX8672,retail_data2,Home Appliances,15000,24000.0
4694,1740,Aaron Mitchell,106,80000.0,Sofa,Furniture,online,Hyderabad,11-24-2025,3,Card,0.35,successful,2025-11-24,2025,11,November,Q4,07c0295da6b2228d7a5baceafd9ed7117777b4465967e7a4ed1bdbe228e4db29,XXXXXX3822,retail_data2,Furniture,80000,156000.0
4695,1945,Amanda Brown,106,80000.0,Sofa,Furniture,online,Mumbai,05-24-2025,3,Upi,0.35,successful,2025-05-24,2025,5,May,Q2,c1702f903026d1701916c9ae4dd77380c6a5f5f75ad00fdfd5de4ee0e9725814,XXXXXX2317,retail_data2,Furniture,80000,156000.0
4696,1410,Emily Johnson,106,80000.0,Sofa,Furniture,offline,Chennai,2025-09-13 00:00:00,4,Card,0.35,successful,2025-09-13,2025,9,September,Q3,a5b294b54618a144970013e4d8d2ae27f34f493a7e4b67a4ba71ac3c1a35aefb,XXXXXX8944,retail_data2,Furniture,80000,208000.0
4697,1971,Ashley Daniels,101,250000.0,Laptop,Electronics,online,Chennai,11-26-2025,5,Upi,0.05,successful,2025-11-26,2025,11,November,Q4,cbcd3eb658087311807c1b0a197f68c8e88da8fdf724bc77d145cca7c08a0aee,XXXXXX1136,retail_data2,Electronics,250000,1187500.0
4698,1229,Alexis Miranda,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-07-28 00:00:00,1,Upi,0.3,successful,2025-07-28,2025,7,July,Q3,a2b001e50434aede067e6b046ff35f7d6f2218a0bc2cdf343a6574241b8bc22b,XXXXXX2101,retail_data2,Clothing,8000,5600.0
4699,1527,James Ramirez,103,1300.0,Shirt,Clothing,online,Chennai,2025-05-07 00:00:00,3,Netbanking,0.3,successful,2025-05-07,2025,5,May,Q2,e219896b39d957d5f40d9401a724994cc195c3a9c39cae8c4bd671b08f201b2a,XXXXXX3274,retail_data2,Clothing,1300,2730.0
4700,1486,Nancy Hart,104,8000.0,Shoes,Clothing,offline,Mumbai,05-21-2025,4,Card,0.15,successful,2025-05-21,2025,5,May,Q2,e639bf09bcd377bae046bedbab85e613e41cb1c2c5c017f99af5810f58c6d603,XXXXXX4390,retail_data2,Clothing,8000,27200.0
4701,1846,Ronald West,102,70000.0,Phone,Electronics,online,Delhi,2025-07-21 00:00:00,2,Netbanking,0.05,successful,2025-07-21,2025,7,July,Q3,5869ce894a4de6a718bc40a4ba36db4373fa6d91aadc6ae9e78af7c57b527b88,XXXXXX0838,retail_data2,Electronics,70000,133000.0
4702,1441,Alison Tucker,105,45000.0,TV,Electronics,online,Hyderabad,2026-01-17 00:00:00,5,Cash,0.15,successful,2026-01-17,2026,1,January,Q1,840f1f7a9c3193a6df87dc18aef72d2f8ac41c45359e75e8fc3afc3d0a47089f,XXXXXX3094,retail_data2,Electronics,45000,191250.0
4703,1618,Malik Torres,106,80000.0,Sofa,Furniture,offline,Chennai,2025-06-06 00:00:00,4,Cash,0.2,successful,2025-06-06,2025,6,June,Q2,b66c09870dedeb0c50ff93f4d741b8d2a3f2ccc0eb258d55ad8907cd908da613,XXXXXX5612,retail_data2,Furniture,80000,256000.0
4704,1519,Rebecca Contreras,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-06-28 00:00:00,3,Upi,0.4,successful,2025-06-28,2025,6,June,Q2,ca5329c09a2e509a4450e5c0255fcec5550701e8b7241a502dc7ff7f2935fc79,XXXXXX4536,retail_data2,Clothing,8000,14400.0
4705,1997,Michelle Meyer,102,70000.0,Phone,Electronics,online,Delhi,12-22-2025,1,Card,0.1,successful,2025-12-22,2025,12,December,Q4,61eab869a5e344123bea1825d8aee877193631e59ea7fb0eb6950175a7e69a55,XXXXXX9815,retail_data2,Electronics,70000,63000.0
4706,1948,Jerry Campbell,104,8000.0,Shoes,Clothing,online,Delhi,2025-10-08 00:00:00,2,Upi,0.1,successful,2025-10-08,2025,10,October,Q4,5b7aa9d594a562d09adecca7ea42b875c50688fcc977470bf6700c08834b0772,XXXXXX2367,retail_data2,Clothing,8000,14400.0
4707,1518,Janet Norman,107,50000.0,Dining Table,Furniture,online,Hyderabad,05-26-2025,5,Upi,0.15,successful,2025-05-26,2025,5,May,Q2,d1deb95b2f2f1a4c37a7f0c0e0a83ed39339891cc4ce1f8b802f10e1df27f8d0,XXXXXX4439,retail_data2,Furniture,50000,212500.0
4708,1569,Rebecca Jensen,106,80000.0,Sofa,Furniture,online,Mumbai,2026-02-24 00:00:00,5,Upi,0.2,successful,2026-02-24,2026,2,February,Q1,c366677b95fd54ece05b2330500248e81efda11818246f030bfd576ef21d0d8b,XXXXXX9670,retail_data2,Furniture,80000,320000.0
4709,1335,James Lewis,101,250000.0,Laptop,Electronics,offline,Delhi,01-22-2026,1,Upi,0.15,successful,2026-01-22,2026,1,January,Q1,7eec3d96f4a2d86f5f4d31038040f7e900f75fda5c16af010b5c62de3d149de6,XXXXXX2840,retail_data2,Electronics,250000,212500.0
4710,1704,Christina Williams,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-04-18 00:00:00,5,Upi,0.15,successful,2025-04-18,2025,4,April,Q2,a1ff775ef921fd0e60b471770f18f80addafa4309a76b78b0a4317d79e0a19aa,XXXXXX7967,retail_data2,Home Appliances,15000,63750.0
4712,1702,Steven Atkinson,105,45000.0,TV,Electronics,offline,Hyderabad,2026-03-11 00:00:00,3,Card,0.2,successful,2026-03-11,2026,3,March,Q1,3382155bd57b487e1f5c622fe9f9cf2b55ca13d77b0efbbd75f24cad0c15d3cb,XXXXXX6836,retail_data2,Electronics,45000,108000.0
4713,1532,Heather Garcia,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-03-01 00:00:00,5,Upi,0.3,successful,2026-03-01,2026,3,March,Q1,0807aa2b64fa7c2780e6e58d54e5d64a2e0f5b31d8cc78c470b2c472edc376f4,XXXXXX0106,retail_data2,Furniture,50000,175000.0
4714,1271,Anita Choi,106,80000.0,Sofa,Furniture,online,Mumbai,2026-12-03 00:00:00,5,Netbanking,0.35,successful,2026-12-03,2026,12,December,Q4,f00a1066d2b400132d052010e7efddc536f74db1c73fd08b1c60e08fb04d5b1c,XXXXXX8965,retail_data2,Furniture,80000,260000.0
4715,1823,Karen Kelley,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-06-01 00:00:00,2,Upi,0.2,successful,2025-06-01,2025,6,June,Q2,3f8745bcd452926c94f080d01f1e87f851dcfad51fa3a7531f4d19da6191f0e6,XXXXXX3764,retail_data2,Home Appliances,15000,24000.0
4716,1619,Jon Perry,106,80000.0,Sofa,Furniture,online,Chennai,2025-10-11 00:00:00,4,Netbanking,0.2,successful,2025-10-11,2025,10,October,Q4,28b9dd4ba1a448a8ba62d253df190ad005db07998aff84e65b5001f8299c4017,XXXXXX8402,retail_data2,Furniture,80000,256000.0
4717,1901,Michael Harrison,105,45000.0,TV,Electronics,online,Hyderabad,2025-06-06 00:00:00,3,Card,0.4,successful,2025-06-06,2025,6,June,Q2,1caffedd0d1ee7634dfc9965b41f5952ad8944a94ff043c73f13601547fd4b67,XXXXXX6236,retail_data2,Electronics,45000,81000.0
4718,1809,David Nelson,104,8000.0,Shoes,Clothing,online,Delhi,2025-11-15 00:00:00,2,Card,0.4,successful,2025-11-15,2025,11,November,Q4,3d4f8db0d36fd39fe4ebb9489412ea6fc4c570f78843fd0fd0a901069630fc0b,XXXXXX2653,retail_data2,Clothing,8000,9600.0
4719,1984,Adam Davis,104,8000.0,Shoes,Clothing,online,Mumbai,2026-01-03 00:00:00,3,Upi,0.2,successful,2026-01-03,2026,1,January,Q1,51ae64672c69138b10c3cb8ea3e39123c386dd4109c8bd7364fd9aba8cec51bd,XXXXXX5651,retail_data2,Clothing,8000,19200.0
4720,1974,James Davis,102,70000.0,Phone,Electronics,online,Delhi,2025-12-21 00:00:00,1,Card,0.05,successful,2025-12-21,2025,12,December,Q4,e5241412d1208d714ea724b1d8709eb9ecefc717fb99ca0e3c40554a44cbe93d,XXXXXX8561,retail_data2,Electronics,70000,66500.0
4721,1028,Katie Robbins,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-07-29 00:00:00,4,Upi,0.2,successful,2025-07-29,2025,7,July,Q3,2bbde5ca86108642b2fd42fb58b34cecc16b821c0ff6eda291907f0cb3975bf8,XXXXXX6902,retail_data2,Clothing,1300,4160.0
4722,1859,Joseph Herrera,105,45000.0,TV,Electronics,online,Delhi,2025-10-24 00:00:00,5,Upi,0.35,successful,2025-10-24,2025,10,October,Q4,9e00e3fa3373e4fc56cb6eb188d43ae4f13314a8465d992d8ee054ce53bee7dd,XXXXXX4728,retail_data2,Electronics,45000,146250.0
4723,1757,James Williams,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-07 00:00:00,1,Card,0.4,successful,2025-09-07,2025,9,September,Q3,dc678ed2e46f655ef98325809cecf7ae998580be8b99fbbd012762b2e6817fde,XXXXXX7159,retail_data2,Home Appliances,45000,27000.0
